payment_id,customer_id,razorpay_payment_id,razorpay_order_id,amount,currency,method,status,captured,bank,wallet,error_code,error_description,error_source,error_step,error_reason,amount_refunded,refund_status,razorpay_created_at,created_at,updated_at
PAY_000088,CUST_000088,pay_demo_000088,order_demo_000088,249900,INR,netbanking,FAILED,false,HDFC,,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000089,CUST_000089,pay_demo_000089,order_demo_000089,2499900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000090,CUST_000090,pay_demo_000090,order_demo_000090,2499900,INR,upi,FAILED,false,SBI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000091,CUST_000091,pay_demo_000091,order_demo_000091,149900,INR,netbanking,FAILED,false,HDFC,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000092,CUST_000092,pay_demo_000092,order_demo_000092,149900,INR,upi,FAILED,false,,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000093,CUST_000093,pay_demo_000093,order_demo_000093,399900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000094,CUST_000094,pay_demo_000094,order_demo_000094,499900,INR,netbanking,FAILED,false,AXIS,,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000095,CUST_000095,pay_demo_000095,order_demo_000095,299900,INR,netbanking,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000096,CUST_000096,pay_demo_000096,order_demo_000096,79900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000097,CUST_000097,pay_demo_000097,order_demo_000097,2499900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000098,CUST_000098,pay_demo_000098,order_demo_000098,249900,INR,netbanking,FAILED,false,HDFC,,,,,,customer_abandoned,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000099,CUST_000099,pay_demo_000099,order_demo_000099,1499900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000100,CUST_000100,pay_demo_000100,order_demo_000100,999900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000101,CUST_000101,pay_demo_000101,order_demo_000101,49900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000102,CUST_000102,pay_demo_000102,order_demo_000102,249900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000103,CUST_000103,pay_demo_000103,order_demo_000103,149900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000104,CUST_000104,pay_demo_000104,order_demo_000104,249900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000105,CUST_000105,pay_demo_000105,order_demo_000105,79900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000106,CUST_000106,pay_demo_000106,order_demo_000106,499900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000107,CUST_000107,pay_demo_000107,order_demo_000107,249900,INR,card,FAILED,false,ICICI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000108,CUST_000108,pay_demo_000108,order_demo_000108,599900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000109,CUST_000109,pay_demo_000109,order_demo_000109,999900,INR,netbanking,FAILED,false,SBI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000110,CUST_000110,pay_demo_000110,order_demo_000110,79900,INR,wallet,FAILED,false,,wallet,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000111,CUST_000111,pay_demo_000111,order_demo_000111,399900,INR,upi,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000112,CUST_000112,pay_demo_000112,order_demo_000112,199900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000113,CUST_000113,pay_demo_000113,order_demo_000113,1499900,INR,card,FAILED,false,SBI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000114,CUST_000114,pay_demo_000114,order_demo_000114,299900,INR,netbanking,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000115,CUST_000115,pay_demo_000115,order_demo_000115,149900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000116,CUST_000116,pay_demo_000116,order_demo_000116,999900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000117,CUST_000117,pay_demo_000117,order_demo_000117,999900,INR,card,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000118,CUST_000118,pay_demo_000118,order_demo_000118,599900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000119,CUST_000119,pay_demo_000119,order_demo_000119,999900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000120,CUST_000120,pay_demo_000120,order_demo_000120,99900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000121,CUST_000121,pay_demo_000121,order_demo_000121,149900,INR,upi,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000122,CUST_000122,pay_demo_000122,order_demo_000122,1499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000123,CUST_000123,pay_demo_000123,order_demo_000123,199900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000124,CUST_000124,pay_demo_000124,order_demo_000124,599900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000125,CUST_000125,pay_demo_000125,order_demo_000125,499900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000126,CUST_000126,pay_demo_000126,order_demo_000126,79900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000127,CUST_000127,pay_demo_000127,order_demo_000127,1499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000128,CUST_000128,pay_demo_000128,order_demo_000128,2499900,INR,card,FAILED,false,SBI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000129,CUST_000129,pay_demo_000129,order_demo_000129,249900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000130,CUST_000130,pay_demo_000130,order_demo_000130,249900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000131,CUST_000131,pay_demo_000131,order_demo_000131,599900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000132,CUST_000132,pay_demo_000132,order_demo_000132,599900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000133,CUST_000133,pay_demo_000133,order_demo_000133,399900,INR,upi,FAILED,false,KOTAK,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000134,CUST_000134,pay_demo_000134,order_demo_000134,79900,INR,netbanking,FAILED,false,SBI,,,,,,customer_abandoned,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000135,CUST_000135,pay_demo_000135,order_demo_000135,79900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000136,CUST_000136,pay_demo_000136,order_demo_000136,499900,INR,card,FAILED,false,HDFC,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000137,CUST_000137,pay_demo_000137,order_demo_000137,79900,INR,upi,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000138,CUST_000138,pay_demo_000138,order_demo_000138,399900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000139,CUST_000139,pay_demo_000139,order_demo_000139,99900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000140,CUST_000140,pay_demo_000140,order_demo_000140,99900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000141,CUST_000141,pay_demo_000141,order_demo_000141,599900,INR,upi,FAILED,false,HDFC,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000142,CUST_000142,pay_demo_000142,order_demo_000142,199900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000143,CUST_000143,pay_demo_000143,order_demo_000143,99900,INR,netbanking,FAILED,false,,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000144,CUST_000144,pay_demo_000144,order_demo_000144,399900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000145,CUST_000145,pay_demo_000145,order_demo_000145,249900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000146,CUST_000146,pay_demo_000146,order_demo_000146,249900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000147,CUST_000147,pay_demo_000147,order_demo_000147,2499900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000148,CUST_000148,pay_demo_000148,order_demo_000148,599900,INR,upi,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000149,CUST_000149,pay_demo_000149,order_demo_000149,99900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000150,CUST_000150,pay_demo_000150,order_demo_000150,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000151,CUST_000151,pay_demo_000151,order_demo_000151,999900,INR,upi,FAILED,false,KOTAK,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000152,CUST_000152,pay_demo_000152,order_demo_000152,299900,INR,card,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000153,CUST_000153,pay_demo_000153,order_demo_000153,399900,INR,upi,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000154,CUST_000154,pay_demo_000154,order_demo_000154,249900,INR,netbanking,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000155,CUST_000155,pay_demo_000155,order_demo_000155,399900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000156,CUST_000156,pay_demo_000156,order_demo_000156,2499900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000157,CUST_000157,pay_demo_000157,order_demo_000157,499900,INR,netbanking,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000158,CUST_000158,pay_demo_000158,order_demo_000158,399900,INR,upi,FAILED,false,,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000159,CUST_000159,pay_demo_000159,order_demo_000159,199900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000160,CUST_000160,pay_demo_000160,order_demo_000160,99900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000161,CUST_000161,pay_demo_000161,order_demo_000161,999900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000162,CUST_000162,pay_demo_000162,order_demo_000162,49900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000163,CUST_000163,pay_demo_000163,order_demo_000163,99900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000164,CUST_000164,pay_demo_000164,order_demo_000164,999900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000165,CUST_000165,pay_demo_000165,order_demo_000165,999900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000166,CUST_000166,pay_demo_000166,order_demo_000166,499900,INR,card,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000167,CUST_000167,pay_demo_000167,order_demo_000167,499900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000168,CUST_000168,pay_demo_000168,order_demo_000168,399900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000169,CUST_000169,pay_demo_000169,order_demo_000169,79900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000170,CUST_000170,pay_demo_000170,order_demo_000170,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000171,CUST_000171,pay_demo_000171,order_demo_000171,249900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000172,CUST_000172,pay_demo_000172,order_demo_000172,299900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000173,CUST_000173,pay_demo_000173,order_demo_000173,2499900,INR,upi,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000174,CUST_000174,pay_demo_000174,order_demo_000174,149900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
