audit_id,recovery_case_id,action,status,amount_recovered,metadata,created_at
AUD_000817_3,RC_000817,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:30:00+00:00
AUD_000820_1,RC_000820,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000828_1,RC_000828,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000829_1,RC_000829,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000829_2,RC_000829,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000830_1,RC_000830,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000830_2,RC_000830,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:20:00+00:00
AUD_000830_3,RC_000830,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:30:00+00:00
AUD_000840_1,RC_000840,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000841_1,RC_000841,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000844_1,RC_000844,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000847_1,RC_000847,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000851_1,RC_000851,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000856_1,RC_000856,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000856_2,RC_000856,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000857_1,RC_000857,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000857_2,RC_000857,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:50:00+00:00
AUD_000860_1,RC_000860,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000860_2,RC_000860,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:20:00+00:00
AUD_000860_3,RC_000860,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:30:00+00:00
AUD_000862_1,RC_000862,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000864_1,RC_000864,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000864_2,RC_000864,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000864_3,RC_000864,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:30:00+00:00
AUD_000869_1,RC_000869,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000873_1,RC_000873,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000873_2,RC_000873,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:50:00+00:00
AUD_000876_1,RC_000876,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000877_1,RC_000877,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000877_2,RC_000877,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:20:00+00:00
AUD_000877_3,RC_000877,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:30:00+00:00
AUD_000880_1,RC_000880,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000880_2,RC_000880,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000880_3,RC_000880,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:30:00+00:00
AUD_000885_1,RC_000885,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000888_1,RC_000888,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000889_1,RC_000889,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000890_1,RC_000890,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000891_1,RC_000891,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000892_1,RC_000892,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000892_2,RC_000892,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:50:00+00:00
AUD_000892_3,RC_000892,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T16:00:00+00:00
AUD_000894_1,RC_000894,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000894_2,RC_000894,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:20:00+00:00
AUD_000894_3,RC_000894,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:30:00+00:00
AUD_000897_1,RC_000897,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000897_2,RC_000897,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000898_1,RC_000898,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000900_1,RC_000900,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000900_2,RC_000900,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000900_3,RC_000900,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:30:00+00:00
AUD_000905_1,RC_000905,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000906_1,RC_000906,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000906_2,RC_000906,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:20:00+00:00
AUD_000906_3,RC_000906,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:30:00+00:00
AUD_000908_1,RC_000908,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000909_1,RC_000909,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000909_2,RC_000909,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:20:00+00:00
AUD_000913_1,RC_000913,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000913_2,RC_000913,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000915_1,RC_000915,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000919_1,RC_000919,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000922_1,RC_000922,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000922_2,RC_000922,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:20:00+00:00
AUD_000922_3,RC_000922,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:30:00+00:00
AUD_000925_1,RC_000925,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000927_1,RC_000927,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000936_1,RC_000936,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000939_1,RC_000939,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000947_1,RC_000947,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000947_2,RC_000947,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:20:00+00:00
AUD_000948_1,RC_000948,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000948_2,RC_000948,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:20:00+00:00
AUD_000949_1,RC_000949,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000950_1,RC_000950,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000955_1,RC_000955,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000955_2,RC_000955,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000957_1,RC_000957,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000958_1,RC_000958,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000959_1,RC_000959,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000959_2,RC_000959,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000959_3,RC_000959,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:30:00+00:00
AUD_000960_1,RC_000960,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000960_2,RC_000960,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:20:00+00:00
AUD_000960_3,RC_000960,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:30:00+00:00
AUD_000962_1,RC_000962,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000962_2,RC_000962,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000963_1,RC_000963,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000965_1,RC_000965,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000968_1,RC_000968,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000969_1,RC_000969,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000969_2,RC_000969,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:20:00+00:00
AUD_000970_1,RC_000970,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000971_1,RC_000971,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000972_1,RC_000972,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T15:40:00+00:00
AUD_000974_1,RC_000974,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000975_1,RC_000975,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000975_2,RC_000975,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000975_3,RC_000975,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:30:00+00:00
AUD_000978_1,RC_000978,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000979_1,RC_000979,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000981_1,RC_000981,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T08:10:00+00:00
AUD_000982_1,RC_000982,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000982_2,RC_000982,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:20:00+00:00
AUD_000982_3,RC_000982,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:30:00+00:00
AUD_000987_1,RC_000987,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:10:00+00:00
AUD_000987_2,RC_000987,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T00:20:00+00:00
AUD_000989_1,RC_000989,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000990_1,RC_000990,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:10:00+00:00
AUD_000990_2,RC_000990,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-03T16:20:00+00:00
AUD_000991_1,RC_000991,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T14:10:00+00:00
AUD_000993_1,RC_000993,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000995_1,RC_000995,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-04T17:10:00+00:00
AUD_000998_1,RC_000998,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
AUD_000999_1,RC_000999,RECOVERY_ATTEMPTED,COMPLETED,0,"{""synthetic"":true}",2026-09-05T14:10:00+00:00
